"ResponseID","xdemAll","demZIP","BPC1_1NET","BPC1_2NET","BPC1_3NET","BPC1_4NET","BPC1_5NET","BPC1_6NET","BPC1_7NET","BPC1_8NET","BPC1_9NET","BPC1_10NET","BPC1_11NET","BPC1_12NET","BPC1_13NET","BPC1_14NET","BPC1_15NET","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1","BPC3_2","BPC3_3","BPC3_4","BPC3_5","BPC3_6","BPC3_7","BPC3_8","BPC4","BPC5","BPC6_1","BPC6_2","BPC6_3","BPC7","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC8_12NET","BPC8_13NET","BPC8_14NET","BPC8_15NET","BPC8_16NET","BPC8_17NET","BPC8_18NET","BPC8_19NET","BPC9_1NET","BPC9_2NET","BPC9_3NET","BPC9_4NET","BPC9_5NET","BPC9_6NET","BPC9_7NET","BPC9_8NET","BPC9_9NET","BPC9_10NET","BPC9_11NET","BPC10_1NET","BPC10_2NET","BPC10_3NET","BPC10_4NET","BPC10_5NET","BPC10_6NET","BPC10_7NET","BPC10_8NET","BPC11_1NET","BPC11_2NET","BPC11_3NET","BPC11_4NET","BPC11_5NET","BPC11_6NET","BPC11_7NET","BPC12","BPC13","BPC14","BPC15_1NET","BPC15_2NET","BPC15_3NET","BPC15_4NET","BPC15_5NET","BPC15_6NET","BPC15_7NET","BPC15_8NET","BPC15_9NET","BPC15_10NET","BPC15_11NET","BPC15_12NET","BPC16","BPC17","BPC18","BPC19","BPC20","BPC21_1","BPC21_2","BPC21_3","BPC21_4","BPC21_5","BPC21_6","BPC21_7","BPC21_8","BPC21_9","BPC22_1","BPC22_2","BPC22_3","BPC23_1","BPC23_2","BPC23_3","BPC23_4","BPC23_5","BPC23_6","BPC23_7","BPC23_8","BPC23_9","BPC23_10","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","xdemPrediction","BPC1_13_TEXT","BPC2_13_TEXT","BPC8_17_TEXT","BPC9_9_TEXT","BPC10_6_TEXT","BPC11_5_TEXT","BPC13_4_TEXT","BPC15_11_TEXT","wts"
"R_1eIX2v8oRSp5A9G",1,"42071","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","1","2","2","2","2","2",1,1,1,1,1,4,3,1,4,NA,1,2,2,1,"1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2",4,2,2,"1","1","2","2","2","2","2","2","2","2","2","2",5,1,2,2,2,1,2,2,2,3,3,2,1,1,4,4,3,2,2,3,3,2,2,2,2,2,2,5,3,1,2,5,1,7,2,4,4,1,2,1,2,2,1,NA,NA,NA,2,1,NA,3,6,1,1,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0.9849302119158749
"R_29giXKwAsAVum59",1,"37923","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2",1,1,2,2,2,2,3,1,5,6,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2",5,NA,3,"2","2","2","2","2","1","2","2","2","1","2","2",6,3,3,3,3,2,5,2,5,2,2,5,5,5,4,4,4,1,2,3,3,2,2,2,1,3,2,4,3,3,3,3,2,6,2,4,4,3,6,3,1,1,1,NA,NA,NA,1,NA,2,2,6,1,4,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0.6461337425730724
"R_3Htve77bbr1MU7N",1,"39354","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","2",1,1,1,1,1,2,3,1,6,NA,2,2,2,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,4,"1","2","1","1","2","2","2","2","2","2","2","2",4,1,1,2,2,1,2,3,1,2,2,2,2,1,4,2,6,3,1,3,3,2,3,2,3,3,1,3,2,2,3,3,3,4,2,3,4,1,2,1,3,2,NA,NA,1,NA,1,NA,1,3,2,1,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6998875515471635
"R_1eyFQMSxzlGwwuT",1,"22206","2","2","1","2","1","2","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","1","2","2","2","2",2,2,2,1,1,2,2,1,3,3,NA,NA,NA,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1",2,2,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,6,7,7,6,6,7,6,1,2,2,2,3,3,3,3,NA,1,1,NA,1,1,NA,1,1,1,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.33397560641633667
"R_3jTjOoBCKbIoICL",1,"29030","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2",1,2,1,5,4,2,5,3,3,NA,1,3,2,5,"2","2","2","1","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,2,3,"2","2","2","2","2","2","1","2","2","2","2","2",3,5,5,5,5,5,4,4,3,1,5,4,5,2,6,6,4,3,2,3,1,2,2,1,2,3,3,2,6,4,4,4,5,5,1,1,1,1,1,2,1,1,NA,NA,1,NA,4,NA,NA,3,8,2,4,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1.275041685868768
"R_2wtaNcxZ5f26Eto",1,"22546","1","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","2",1,1,2,1,2,2,1,2,2,NA,5,1,5,3,"1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1","1","2","2","2","2",4,3,3,"2","2","2","2","1","1","1","2","2","2","2","2",5,2,1,1,2,1,2,1,2,2,2,2,1,1,3,3,1,3,2,3,3,2,2,1,3,3,1,3,4,1,1,3,1,1,2,2,2,1,2,1,1,2,1,NA,NA,NA,5,NA,1,3,3,2,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1.1001022727548768
"R_8cyJDYkoYPkHhfj",1,"07421","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2",5,5,1,2,2,3,5,2,4,2,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,3,"2","2","2","1","2","1","2","2","2","2","2","2",2,3,2,2,3,1,4,1,3,1,1,4,3,3,6,2,2,3,2,3,3,2,2,2,3,3,1,5,3,2,5,6,7,7,1,3,3,2,3,3,1,1,1,NA,NA,NA,4,NA,NA,2,8,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.5627067196751232
"R_6LirCDYPn8pGl6V",1,"48076","2","2","2","2","2","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2",1,1,1,1,2,2,2,2,3,NA,1,1,2,3,"2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","1","1","2","1","2","2","2","2","2","1","1","2","2","2","2",5,NA,2,"1","1","2","2","2","2","1","2","2","1","2","2",3,1,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,4,4,4,4,4,4,4,1,2,3,1,1,1,3,1,NA,NA,1,NA,2,1,NA,2,8,2,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0.8621893861145226
"R_3scrUoIbXddDt6r",1,"02330","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",2,2,2,2,2,2,2,2,7,NA,4,4,4,5,"2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,1,2,3,3,5,1,1,1,1,NA,NA,NA,4,NA,NA,3,7,2,4,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0.5256544846778809
"R_29svq6xyC1UehC1",1,"04281","1","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2",1,1,2,2,2,2,3,2,3,2,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1",5,NA,2,"2","1","2","2","1","2","2","2","2","1","2","2",3,1,1,1,2,2,1,2,3,3,3,2,2,3,5,5,2,3,2,2,3,2,3,2,3,2,3,2,1,3,2,1,1,7,1,3,3,3,5,3,1,1,1,NA,NA,NA,1,NA,1,2,8,2,2,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1.4290102624275258
"R_3qJV3oMcjp2WmYF",1,"78665","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","1","2","2","2","2","2",2,2,2,2,2,2,3,2,2,4,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2",4,3,3,"1","2","2","2","2","2","1","2","2","2","2","2",2,1,2,2,1,3,5,5,3,3,3,3,3,5,2,2,2,3,3,3,3,3,3,2,3,3,3,3,4,5,3,3,5,3,2,4,4,2,4,1,2,3,1,NA,NA,NA,1,NA,2,2,1,2,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.9849302119158749
"R_2dWtHrICpHLunGC",1,"22902","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2",2,3,3,2,3,4,2,4,1,4,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,4,3,2,4,1,4,1,1,1,1,4,2,4,3,4,6,3,3,3,3,2,2,2,3,3,3,3,3,2,5,5,3,6,1,1,2,2,3,3,3,2,1,NA,NA,NA,5,NA,1,2,1,2,2,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.6247469359086973
"R_9F7sa9UADk6gBUZ",1,"54114","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2",1,1,1,1,1,3,3,1,1,2,NA,NA,NA,1,"1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2",5,NA,4,"1","2","2","2","2","2","2","2","2","2","2","2",3,1,1,1,1,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,1,3,1,1,1,1,3,1,2,2,1,2,3,1,3,4,1,1,1,1,3,1,NA,NA,NA,1,NA,2,3,6,2,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6774163821480802
"R_2wFdhvMfd6N3x5L",1,"44116","2","2","2","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",2,1,2,2,3,3,3,2,3,NA,4,3,4,4,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,1,1,1,1,3,4,4,3,4,4,4,3,4,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,6,5,2,4,1,2,3,3,5,3,2,3,1,NA,NA,NA,1,NA,2,2,2,2,2,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.964621651063436
"R_3hmEbdobvGVf0Qw",1,"20171","2","1","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",2,1,1,1,2,3,1,1,7,NA,6,6,6,2,"2","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,2,"1","2","2","2","2","2","2","2","2","2","2","2",3,5,5,5,5,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,1,2,2,4,2,3,2,NA,NA,NA,1,4,NA,NA,1,1,2,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1.463059556454091
"R_Cfc5vQVyWV4RMZ3",1,"01830","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2",1,1,1,1,1,1,2,1,2,NA,3,2,1,3,"2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","1","2","2","2",2,2,4,"2","2","1","2","2","1","1","1","2","2","2","2",5,4,4,2,4,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,3,3,1,1,1,3,4,3,2,3,3,3,6,2,2,2,1,NA,NA,NA,1,NA,2,2,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.7260787652979558
"R_2SJj17lYogW9cjh",1,"21136","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",2,2,2,2,2,2,2,2,3,NA,2,2,2,2,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,3,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,2,2,5,5,2,2,2,2,2,2,2,2,2,7,7,7,3,3,3,3,1,3,3,3,3,3,5,5,4,4,4,5,5,2,1,2,1,2,2,1,1,NA,NA,1,NA,4,NA,NA,2,7,2,4,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1.1129728458655763
"R_21j60DmWUwP9ZHT",1,"46226","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",2,3,2,2,3,3,3,2,3,NA,3,3,3,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,3,4,"1","2","2","2","2","2","2","2","2","2","2","2",3,1,2,2,2,2,2,2,1,2,3,1,1,3,2,1,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,1,2,1,2,1,1,2,1,NA,NA,NA,5,NA,2,2,1,2,4,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.48093453171518247
"R_b79N84H4svz2J2h",1,"27262","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",1,1,1,1,2,1,3,1,7,NA,2,6,6,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1",4,3,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,4,4,3,3,1,2,2,2,1,2,2,3,1,4,3,3,3,2,3,3,2,1,2,1,3,2,7,7,1,1,4,1,7,1,3,3,2,3,1,1,1,NA,NA,1,NA,3,NA,NA,1,1,1,4,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.6173067933657792
"R_3nSrIx4jOo5mA2b",1,"32817","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2",2,3,2,1,2,3,2,3,2,NA,5,4,3,4,"2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2",2,3,2,"2","2","2","2","2","2","1","2","2","2","2","2",3,2,3,3,4,4,3,2,2,2,1,3,2,5,2,1,1,3,3,3,3,3,3,3,3,3,3,4,1,2,5,7,1,7,1,4,4,3,5,3,3,1,1,NA,NA,NA,1,NA,2,2,6,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7863301007610225
"R_3feq72ziXzBAfG1",1,"10458","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","2","2","2","2",1,1,1,2,2,3,2,1,3,3,NA,NA,NA,2,"2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","2","2","2","1","2","1","2","2","2",4,3,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,1,1,1,2,4,4,4,4,4,3,4,3,4,5,4,2,3,2,2,3,2,2,3,3,3,1,3,2,1,2,3,2,4,2,3,3,1,2,2,1,1,NA,NA,1,NA,1,NA,1,1,7,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.48453012753842517
"R_DOynPwV2o7DmpOx",1,"33064","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","2",1,1,1,1,1,1,1,1,4,2,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","1","1","1","1","2","2","2",5,NA,4,"1","1","2","2","2","2","2","2","2","2","2","2",3,2,2,2,2,2,2,2,2,2,3,2,1,3,4,2,1,2,1,3,3,2,2,2,3,2,3,4,2,2,3,2,3,6,2,3,4,2,4,2,2,1,1,NA,NA,NA,4,NA,NA,2,6,2,4,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.783037574348537
"R_pxuOCuG8koURDW1",1,"30680","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2",1,5,5,1,1,1,2,1,6,3,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,1,1,1,2,2,2,2,3,3,2,4,3,4,7,7,2,3,3,3,3,3,3,2,1,3,1,7,5,5,4,5,4,7,2,4,4,3,6,3,1,1,1,NA,NA,NA,1,NA,1,2,6,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.6461337425730724
"R_vGK9AZSiC9NhYaZ",1,"07103","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2",1,2,2,1,2,1,3,2,1,4,NA,NA,NA,1,"1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2",3,1,4,"1","2","2","2","1","1","2","2","2","2","2","2",5,2,2,2,2,3,2,3,4,3,3,5,4,4,2,5,3,3,3,2,3,2,1,2,1,1,3,3,2,2,1,3,3,2,1,1,2,2,3,2,1,1,NA,NA,1,NA,2,1,NA,3,1,1,1,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1.1822940856308735
"R_O6ZZCsRnT0kGmkx",1,"21918","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","2","2","2","2",1,1,1,1,1,1,1,1,3,NA,3,3,3,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,3,3,"1","2","1","2","2","1","2","2","2","2","2","2",4,1,1,1,1,3,3,4,3,3,3,4,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3,1,6,1,1,4,1,7,2,4,4,3,6,3,1,1,1,NA,NA,NA,4,NA,NA,3,6,2,4,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6461337425730724
"R_2VpCIa9FHXxSttu",1,"25314","1","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2",1,1,1,1,3,2,2,1,3,2,NA,NA,NA,1,"1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2",2,3,5,"1","2","2","2","2","1","2","2","2","2","2","2",5,1,2,2,3,1,3,2,2,3,4,2,2,1,4,1,4,3,3,3,3,2,2,2,3,3,3,4,4,4,4,4,3,3,1,3,3,2,3,2,3,1,1,NA,NA,NA,1,NA,2,1,7,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.7681288088043516
"R_T2eQJTQJuoRJzoZ",1,"14850","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2",1,1,1,1,2,1,3,2,2,2,NA,NA,NA,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2",5,NA,4,"2","1","2","2","2","1","2","2","2","2","2","2",5,1,1,2,3,1,1,2,1,2,1,2,1,2,2,2,2,3,2,1,3,2,2,2,3,3,2,5,3,2,2,3,2,7,1,3,3,2,3,1,1,2,1,NA,NA,NA,5,NA,2,2,4,2,4,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5627067196751232
"R_UKJ8n5p2H3ExQIN",1,"76210","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2",1,1,2,1,1,4,2,1,1,NA,5,3,5,2,"1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2",4,3,3,"2","1","2","2","2","2","2","2","2","2","2","2",1,1,1,1,1,1,1,3,1,3,1,3,1,1,4,2,2,3,2,3,3,2,2,2,2,3,2,4,2,2,4,2,3,6,1,4,4,1,1,2,3,3,1,NA,NA,NA,1,NA,1,2,6,2,4,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.7863301007610225
"R_BspQ5SXjD09bRhn",1,"34741","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","2","2",2,3,2,2,3,3,3,3,3,3,NA,NA,NA,2,"1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2",6,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,3,3,3,2,3,3,3,2,3,5,4,3,4,5,3,5,2,4,4,3,6,2,1,1,1,NA,NA,NA,1,NA,2,2,6,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.6461337425730724
"R_1eUIPHEmzNP79cI",1,"10025","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","2","2","2",1,1,1,1,1,1,1,1,1,NA,3,3,3,1,"1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2",4,1,4,"1","1","2","2","1","2","2","2","2","2","2","2",4,1,1,1,1,4,4,4,4,4,4,4,4,4,3,2,2,3,1,3,3,1,1,3,3,1,2,1,1,1,1,1,1,3,1,3,4,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,7,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6.098954162813349
"R_UYGbUTrBSNwH1VD",1,"93727","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","2",3,1,1,1,1,1,3,2,3,NA,4,2,2,3,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,2,3,"1","2","2","2","2","2","2","2","2","2","2","2",3,1,1,1,2,2,3,2,3,3,3,2,3,3,2,2,2,1,1,3,3,2,1,2,1,1,3,4,2,3,2,4,2,6,2,4,4,1,2,1,2,1,1,NA,NA,NA,1,NA,1,2,6,2,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1.2458447702605044
"R_3Di3aAmuyO6TtUT",1,"34231","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2",1,1,1,1,1,1,4,1,4,1,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","2",5,NA,3,"1","2","2","2","2","2","2","2","2","2","2","2",1,1,1,1,1,1,1,4,1,4,4,1,1,2,1,1,1,3,2,2,3,2,2,3,2,2,3,4,1,1,1,1,1,7,2,4,4,1,2,3,3,1,1,NA,NA,NA,1,NA,2,1,1,2,2,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.8178534822001342
